 105	ING Bank —lĄski SA                                                                                                                          	                                                                                                    	105                                               	10501979	O. w Toruniu ul.Szosa Chemiäska 26                                                                                                         	INGBSK O.      	Toruä                         	ul.Szosa Chemiäska 26                  	87-100	Toruä                         	-     	-     	56          	610-76-50           	                    	610-76-60           	                    	2001-12-17	INGBPLPWXXX	INGBPLPWXXX	www.ingbank.pl                                    	kujawsko-pomorskie    	Toruä                    	                              	                                        	      	                              	      	      	  0	10500002
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600005	Centrala                                                                                                                                    	BPH C-la       	Gdaäsk                        	ul.Pk.Jana Paubickiego 2              	80-175	Gdaäsk                        	-     	-     	            	(12) 618-75-67      	618-75-63           	(58) 300-70-79      	                    	1989-01-01	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	pomorskie             	Gdaäsk                   	Krak˘w                        	ul.Na Zje«dzie 11                       	30-527	Krak˘w                        	-     	-     	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600018	I Wydzia Patnoci Masowych                                                                                                                	BPH C-inne     	Krak˘w                        	ul.Na Zje«dzie 11                       	30-527	Krak˘w                        	-     	-     	58          	300-71-61           	300-71-38           	300-71-55           	                    	2002-06-01	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	maopolskie           	Krak˘w                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600021	II Wydzia Patnoci Masowych                                                                                                               	BPH C-inne     	Krak˘w                        	ul.Na Zje«dzie 11                       	30-527	Krak˘w                        	-     	-     	58          	300-71-61           	300-71-38           	300-71-55           	                    	2002-06-01	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	maopolskie           	Krak˘w                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600034	III Wydzia Patnoci Masowych                                                                                                              	BPH C-inne     	Krak˘w                        	ul.Na Zje«dzie 11                       	30-527	Krak˘w                        	-     	-     	58          	300-71-61           	300-71-38           	300-71-55           	                    	2002-06-01	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	maopolskie           	Krak˘w                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600047	Centrala - Wydzia IV Patnoci Masowych                                                                                                    	BPH C-inne     	Krak˘w                        	ul.Na Zje«dzie 11                       	30-527	Krak˘w                        	-     	-     	58          	300-71-61           	300-71-38           	300-71-55           	                    	2002-11-01	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	maopolskie           	Krak˘w                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600050	V Wydzia Patnoci Masowych                                                                                                                	BPH C-inne     	Krak˘w                        	ul.Na Zje«dzie 11                       	30-527	Krak˘w                        	-     	-     	58          	300-71-61           	300-71-38           	300-71-55           	                    	2002-11-01	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	maopolskie           	Krak˘w                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600063	VI Wydzia Patnoci Masowych                                                                                                               	BPH C-inne     	Krak˘w                        	ul.Na Zje«dzie 11                       	30-527	Krak˘w                        	-     	-     	58          	300-71-61           	300-71-38           	300-71-55           	                    	2002-11-01	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	maopolskie           	Krak˘w                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600076	Centrum Rozliczeniowe                                                                                                                       	BPH C-inne     	Krak˘w                        	al.Pokoju 1                             	31-548	Krak˘w                        	-     	-     	58          	300-71-61           	300-71-38           	300-71-55           	                    	2002-12-02	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	maopolskie           	Krak˘w                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600089	VII Wydzia Patnoci Masowych                                                                                                              	BPH C-inne     	Krak˘w                        	ul.Na Zje«dzie 11                       	30-527	Krak˘w                        	-     	-     	58          	300-71-61           	300-71-38           	300-71-55           	                    	2003-07-01	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	maopolskie           	Krak˘w                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600092	Wydzia VIII Patnoci Masowych                                                                                                             	BPH C-inne     	Krak˘w                        	ul.Na Zje«dzie 11                       	30-527	Krak˘w                        	-     	-     	58          	300-71-61           	300-71-38           	300-71-55           	                    	2003-07-01	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	maopolskie           	Krak˘w                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600106	Centrala - Wydzia IX Patnoci Masowych                                                                                                    	BPH C-inne     	Krak˘w                        	ul.Nowolipki 2,2A                       	30-527	Krak˘w                        	-     	-     	58          	300-71-61           	300-71-38           	300-71-55           	                    	2003-07-01	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	maopolskie           	Krak˘w                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600119	Centrala - Wydzia X Patnoci Masowych                                                                                                     	BPH C-inne     	Krak˘w                        	ul.Na Zje«dzie 11                       	30-527	Krak˘w                        	-     	-     	58          	300-71-61           	300-71-38           	300-71-55           	                    	2003-07-01	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	maopolskie           	Krak˘w                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600122	Centrala - Wydzia XI Patnoci Masowych                                                                                                    	BPH C-inne     	Krak˘w                        	ul.Na Zje«dzie 11                       	30-527	Krak˘w                        	-     	-     	58          	300-71-61           	300-71-38           	300-71-55           	                    	2003-07-01	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	maopolskie           	Krak˘w                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600135	Centrala - Wydzia XII Patnoci Masowych                                                                                                   	BPH C-inne     	Krak˘w                        	ul.Na Zje«dzie 11                       	30-527	Krak˘w                        	-     	-     	58          	300-71-61           	300-71-38           	300-71-55           	                    	2003-07-01	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	maopolskie           	Krak˘w                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600148	Centrala - Wydzia XIII Patnoci Masowych                                                                                                  	BPH C-inne     	Krak˘w                        	ul.Na Zje«dzie 11                       	30-527	Krak˘w                        	-     	-     	58          	300-71-61           	300-71-38           	300-71-55           	                    	2003-07-01	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	maopolskie           	Krak˘w                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600151	Centrala - Wydzia XIV Patnoci Masowych                                                                                                   	BPH C-inne     	Krak˘w                        	ul.Na Zje«dzie 11                       	30-527	Krak˘w                        	-     	-     	58          	300-71-61           	300-71-38           	300-71-55           	                    	2003-07-01	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	maopolskie           	Krak˘w                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600164	Centrala - Wydzia XV Patnoci Masowych                                                                                                    	BPH C-inne     	Krak˘w                        	ul.Na Zje«dzie 11                       	30-527	Krak˘w                        	-     	-     	58          	300-71-61           	300-71-38           	300-71-55           	                    	2006-10-02	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	maopolskie           	Krak˘w                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600177	Centrala - Wydzia XVI Patnoci Masowych                                                                                                   	BPH C-inne     	Krak˘w                        	ul.Na Zje«dzie 11                       	30-527	Krak˘w                        	-     	-     	58          	300-71-61           	300-71-38           	300-71-55           	                    	2006-10-02	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	maopolskie           	Krak˘w                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600180	Centrala - Wydzia XVII Patnoci Masowych                                                                                                  	BPH C-inne     	Krak˘w                        	ul.Na Zje«dzie 11                       	30-527	Krak˘w                        	-     	-     	58          	300-71-61           	300-71-38           	300-71-55           	                    	2006-10-02	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	maopolskie           	Krak˘w                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600193	Centrala - Wydzia XVIII Patnoci Masowych                                                                                                 	BPH C-inne     	Krak˘w                        	ul.Na Zje«dzie 11                       	30-527	Krak˘w                        	-     	-     	58          	300-71-61           	300-71-38           	300-71-55           	                    	2006-10-02	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	maopolskie           	Krak˘w                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600207	Centrala - Wydzia XIX Patnoci Masowych                                                                                                   	BPH C-inne     	Krak˘w                        	ul.Na Zje«dzie 11                       	30-527	Krak˘w                        	-     	-     	58          	300-71-61           	300-71-38           	300-71-55           	                    	2006-10-02	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	maopolskie           	Krak˘w                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600249	Departament Rozliczeä - Biaystok                                                                                                           	BPH C-inne     	Gdaäsk                        	ul.Pk.Jana Paubickiego 2              	80-175	Gdaäsk                        	-     	-     	58          	300-75-86           	308-50-48           	-                   	                    	2015-02-16	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	pomorskie             	Gdaäsk                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600252	Departament Rozliczeä - Bydgoszcz                                                                                                           	BPH C-inne     	Gdaäsk                        	ul.Pk.Jana Paubickiego 2              	80-175	Gdaäsk                        	-     	-     	58          	300-75-86           	308-50-48           	-                   	                    	2015-02-16	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	pomorskie             	Gdaäsk                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600265	Departament Rozliczeä - Gdaäsk                                                                                                              	BPH C-inne     	Gdaäsk                        	ul.Pk.Jana Paubickiego 2              	80-175	Gdaäsk                        	-     	-     	58          	300-75-86           	308-50-48           	-                   	                    	2015-02-16	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	pomorskie             	Gdaäsk                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600278	Departament Rozliczeä - Katowice                                                                                                            	BPH C-inne     	Gdaäsk                        	ul.Pk.Jana Paubickiego 2              	80-175	Gdaäsk                        	-     	-     	58          	300-75-86           	308-50-48           	-                   	                    	2015-02-16	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	pomorskie             	Gdaäsk                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600281	Departament Rozliczeä - Katowice "I"                                                                                                        	BPH C-inne     	Gdaäsk                        	ul.Pk.Jana Paubickiego 2              	80-175	Gdaäsk                        	-     	-     	58          	300-75-86           	308-50-48           	-                   	                    	2015-02-16	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	pomorskie             	Gdaäsk                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600294	Departament Rozliczeä - Kielce                                                                                                              	BPH C-inne     	Gdaäsk                        	ul.Pk.Jana Paubickiego 2              	80-175	Gdaäsk                        	-     	-     	58          	300-75-86           	308-50-48           	-                   	                    	2015-02-16	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	pomorskie             	Gdaäsk                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600308	Departament Rozliczeä - Krak˘w                                                                                                              	BPH C-inne     	Gdaäsk                        	ul.Pk.Jana Paubickiego 2              	80-175	Gdaäsk                        	-     	-     	58          	300-75-86           	308-50-48           	-                   	                    	2015-02-16	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	pomorskie             	Gdaäsk                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600311	Departament Rozliczeä - Lublin                                                                                                              	BPH C-inne     	Gdaäsk                        	ul.Pk.Jana Paubickiego 2              	80-175	Gdaäsk                        	-     	-     	58          	300-75-86           	308-50-48           	-                   	                    	2015-02-16	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	pomorskie             	Gdaäsk                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600324	Departament Rozliczeä - ť˘d«                                                                                                                	BPH C-inne     	Gdaäsk                        	ul.Pk.Jana Paubickiego 2              	80-175	Gdaäsk                        	-     	-     	58          	300-75-86           	308-50-48           	-                   	                    	2015-02-16	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	pomorskie             	Gdaäsk                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600337	Departament Rozliczeä - Olsztyn                                                                                                             	BPH C-inne     	Gdaäsk                        	ul.Pk.Jana Paubickiego 2              	80-175	Gdaäsk                        	-     	-     	58          	300-75-86           	308-50-48           	-                   	                    	2015-02-16	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	pomorskie             	Gdaäsk                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600340	Departament Rozliczeä - Poznaä                                                                                                              	BPH C-inne     	Gdaäsk                        	ul.Pk.Jana Paubickiego 2              	80-175	Gdaäsk                        	-     	-     	58          	300-75-86           	308-50-48           	-                   	                    	2015-02-16	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	pomorskie             	Gdaäsk                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600353	Departament Rozliczeä - Rzesz˘w                                                                                                             	BPH C-inne     	Gdaäsk                        	ul.Pk.Jana Paubickiego 2              	80-175	Gdaäsk                        	-     	-     	58          	300-75-86           	308-50-48           	-                   	                    	2015-02-16	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	pomorskie             	Gdaäsk                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600366	Departament Rozliczeä - Rzesz˘w "I"                                                                                                         	BPH C-inne     	Gdaäsk                        	ul.Pk.Jana Paubiciego 2               	80-175	Gdaäsk                        	-     	-     	58          	300-75-86           	308-50-48           	-                   	                    	2015-02-16	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	pomorskie             	Gdaäsk                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600379	Departament Rozliczeä - Szczecin                                                                                                            	BPH C-inne     	Gdaäsk                        	ul.Pk.Jana Paubickiego 2              	80-175	Gdaäsk                        	-     	-     	58          	300-75-86           	308-50-48           	-                   	                    	2015-02-16	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	pomorskie             	Gdaäsk                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600382	Departament Rozliczeä - Warszawa                                                                                                            	BPH C-inne     	Gdaäsk                        	ul.Pk.Jana Paubickiego 2              	80-175	Gdaäsk                        	-     	-     	58          	300-75-86           	308-50-48           	-                   	                    	2015-02-16	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	pomorskie             	Gdaäsk                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600395	Departament Rozliczeä - Wrocaw                                                                                                             	BPH C-inne     	Gdaäsk                        	ul.Pk.Jana Paubickiego 2              	80-175	Gdaäsk                        	-     	-     	58          	300-75-86           	308-50-48           	-                   	                    	2015-02-16	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	pomorskie             	Gdaäsk                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10600409	Departament Rozliczeä - Zielona G˘ra                                                                                                        	BPH C-inne     	Gdaäsk                        	ul.Pk.Jana Paubickiego 2              	80-175	Gdaäsk                        	-     	-     	58          	300-75-86           	308-50-48           	-                   	                    	2015-02-16	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	pomorskie             	Gdaäsk                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10602777	I Wydzia Patnoci Masowych                                                                                                                	BPH Inne       	Krak˘w                        	ul.Na Zje«dzie 11                       	30-527	Krak˘w                        	-     	-     	58          	300-71-61           	300-71-38           	300-71-55           	                    	2008-06-16	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	maopolskie           	Krak˘w                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	10602780	II Wydzia Patnoci Masowych                                                                                                               	BPH Inne       	Krak˘w                        	ul.Na Zje«dzie 11                       	30-527	Krak˘w                        	-     	-     	58          	300-71-61           	300-71-38           	300-71-55           	                    	2008-06-16	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	maopolskie           	Krak˘w                   	                              	                                        	      	                              	      	      	  0	10600005
 106	Bank BPH SA                                                                                                                                 	                                                                                                    	106, 171                                          	17100007	Centrum Rozliczeniowe                                                                                                                       	BPH Inne       	Gdaäsk                        	ul.Elľbietaäska 2                       	80-894	Gdaäsk                        	-     	-     	58          	300-71-61           	300-71-38           	300-71-55           	                    	1991-09-20	BPHKPLPKXXX	BPHKPLPKXXX	www.bph.pl                                        	pomorskie             	Gdaäsk                   	                              	                                        	      	                              	      	      	  0	10600005
 109	Bank Zachodni WBK SA                                                                                                                        	                                                                                                    	109, 150                                          	10900004	Centrala                                                                                                                                    	BZWBK C-la     	Wrocaw                       	Rynek 9/11                              	50-950	Wrocaw                       	-     	-     	71          	370-10-00           	                    	370-27-87           	                    	1989-01-01	WBKPPLPPXXX	WBKPPLPPXXX	www.bzwbk.pl                                      	dolnolĄskie          	Wrocaw                  	                              	                                        	      	                              	      	      	  0	10900004
 109	Bank Zachodni WBK SA                                                                                                                        	                                                                                                    	109, 150                                          	10900020	Centrala - Centrum Kredytowe w Poznaniu                                                                                                     	BZWBK C-inne   	Poznaä                        	ul.Druskienicka 6                       	60-476	Poznaä                        	-     	-     	61          	849-76-00           	                    	849-58-59           	856-51-01 do 02     	2000-09-04	WBKPPLPPXXX	WBKPPLPPXXX	www.bzwbk.pl                                      	wielkopolskie         	Poznaä                   	                              	                                        	      	                              	      	      	  0	10900004
 109	Bank Zachodni WBK SA                                                                                                                        	                                                                                                    	109, 150                                          	10900033	Centrala - Centrum Szkolenia w Zakrzewie                                                                                                    	BZWBK C-inne   	Zakrzewo                      	Zakrzewo 15                             	62-270	Kecko                        	-     	-     	61          	427-02-03           	427-71-30           	427-71-90           	                    	2000-01-25	           	           	www.bzwbk.pl                                      	wielkopolskie         	gnie«nieäski             	                              	                                        	      	                              	      	      	  0	10900004
 109	Bank Zachodni WBK SA                                                                                                                        	                                                                                                    	109, 150                                          	10900046	Departament Rachunkowoci Operacyjnej                                                                                                       	BZWBK C-inne   	Wrocaw                       	ul.Ofiar Owi©cimskich 38-40            	50-950	Wrocaw                       	-     	-     	            	19999               	                    	-                   	                    	2001-10-01	WBKPPLPPXXX	WBKPPLPPXXX	www.bzwbk.pl                                      	dolnolĄskie          	Wrocaw                  	                              	                                        	      	                              	      	      	  0	10900004
 109	Bank Zachodni WBK SA                                                                                                                        	                                                                                                    	109, 150                                          	10900059	Centrala - Centrum Usug Rozliczeniowych we Wrocawiu                                                                                       	BZWBK C-inne   	Wrocaw                       	ul.Strzegomska 8/10                     	53-611	Wrocaw                       	-     	-     	71          	370-38-84           	                    	370-39-61           	                    	2001-10-22	           	           	www.bzwbk.pl                                      	dolnolĄskie          	Wrocaw                  	                              	                                        	      	                              	      	      	  0	10900004
